id,mas_ifsc_number,mas_ifsccode_bank_id,mas_ifsc_code_micr
61283,SBIN0063608,117,
61284,SBIN0063607,117,
61285,SBIN0063606,117,
61286,SBIN0063605,117,
61287,SBIN0063604,117,
61288,SBIN0063603,117,
61289,SBIN0063602,117,
61290,SBIN0063601,117,
61291,SBIN0063600,117,
61292,SBIN0063599,117,
61293,SBIN0063598,117,
61294,SBIN0063597,117,
61295,SBIN0063596,117,
61296,SBIN0063595,117,
61297,SBIN0063594,117,
61298,SBIN0063593,117,
61299,SBIN0063592,117,
61300,SBIN0063591,117,
61301,SBIN0063590,117,
61302,SBIN0063589,117,
61303,SBIN0063588,117,
61304,SBIN0063587,117,
61305,SBIN0063586,117,
61306,SBIN0063585,117,
61307,SBIN0063584,117,
61308,SBIN0063583,117,
61309,SBIN0063582,117,
61310,SBIN0063581,117,
61311,SBIN0063580,117,
61312,SBIN0063579,117,
61313,SBIN0063578,117,
61314,SBIN0063577,117,
61315,SBIN0063576,117,
61316,SBIN0063575,117,
61317,SBIN0063574,117,
61318,SBIN0063573,117,
61319,SBIN0063572,117,
61320,SBIN0063571,117,
61321,SBIN0063570,117,
61322,SBIN0063569,117,
61323,SBIN0063568,117,
61324,SBIN0063567,117,
61325,SBIN0063566,117,
61326,SBIN0063565,117,
61327,SBIN0063564,117,
61328,SBIN0063563,117,
61329,SBIN0063562,117,
61330,SBIN0063561,117,
61331,SBIN0063560,117,
61332,SBIN0063559,117,
61333,SBIN0063558,117,
61334,SBIN0063557,117,
61335,SBIN0063556,117,
61336,SBIN0063555,117,
61337,SBIN0063554,117,
61338,SBIN0063553,117,
61339,SBIN0063551,117,
61340,SBIN0063544,117,
61341,SBIN0063543,117,
61342,SBIN0063542,117,
61343,SBIN0063541,117,
61344,SBIN0063540,117,
61345,SBIN0063539,117,
61346,SBIN0063538,117,
61347,SBIN0063537,117,
61348,SBIN0063536,117,
61349,SBIN0063535,117,
61350,SBIN0063534,117,
61351,SBIN0063533,117,
61352,SBIN0063532,117,
61353,SBIN0063531,117,
61354,SBIN0063530,117,
61355,SBIN0063529,117,
61356,SBIN0063528,117,
61357,SBIN0063527,117,
61358,SBIN0063526,117,
61359,SBIN0063525,117,
61360,SBIN0063524,117,
61361,SBIN0063523,117,
61362,SBIN0063522,117,
61363,SBIN0063521,117,
61364,SBIN0063520,117,
61365,SBIN0063519,117,
61366,SBIN0063518,117,
61367,SBIN0063517,117,
61368,SBIN0063516,117,
61369,SBIN0063515,117,
61370,SBIN0063514,117,
61371,SBIN0063513,117,
61372,SBIN0063512,117,
61373,SBIN0063511,117,
61374,SBIN0063510,117,
61375,SBIN0063509,117,
61376,SBIN0063508,117,
61377,SBIN0063507,117,
61378,SBIN0063506,117,
61379,SBIN0063505,117,
61380,SBIN0063504,117,
61381,SBIN0063503,117,
61382,SBIN0063502,117,
61383,SBIN0063501,117,
61384,SBIN0063500,117,
61385,SBIN0063499,117,
61386,SBIN0063498,117,
61387,SBIN0063497,117,
61388,SBIN0063496,117,
61389,SBIN0063495,117,
61390,SBIN0063494,117,
61391,SBIN0063493,117,
61392,SBIN0063492,117,
61393,SBIN0063491,117,
61394,SBIN0063490,117,
61395,SBIN0063489,117,
61396,SBIN0063488,117,
61397,SBIN0063487,117,
61398,SBIN0063486,117,
61399,SBIN0063485,117,
61400,SBIN0063484,117,
61401,SBIN0063483,117,
61402,SBIN0063482,117,
61403,SBIN0063481,117,
61404,SBIN0063480,117,
61405,SBIN0063479,117,
61406,SBIN0063478,117,
61407,SBIN0063477,117,
61408,SBIN0063476,117,
61409,SBIN0063475,117,
61410,SBIN0063474,117,
61411,SBIN0063473,117,
61412,SBIN0063472,117,
61413,SBIN0063471,117,
61414,SBIN0063469,117,
61415,SBIN0063468,117,
61416,SBIN0063466,117,
61417,SBIN0063465,117,
61418,SBIN0063464,117,
61419,SBIN0063463,117,
61420,SBIN0063462,117,
61421,SBIN0063461,117,
61422,SBIN0063460,117,
61423,SBIN0063459,117,
61424,SBIN0063458,117,
61425,SBIN0063457,117,
61426,SBIN0063456,117,
61427,SBIN0063455,117,
61428,SBIN0063454,117,
61429,SBIN0063453,117,
61430,SBIN0063452,117,
61431,SBIN0063451,117,
61432,SBIN0063450,117,
61433,SBIN0063449,117,
61434,SBIN0063448,117,
61435,SBIN0063447,117,
61436,SBIN0063446,117,
61437,SBIN0063445,117,
61438,SBIN0063444,117,
61439,SBIN0063443,117,
61440,SBIN0063442,117,
61441,SBIN0063441,117,
61442,SBIN0063440,117,
61443,SBIN0063439,117,
61444,SBIN0063438,117,
61445,SBIN0063437,117,
61446,SBIN0063436,117,
61447,SBIN0063435,117,
61448,SBIN0063434,117,
61449,SBIN0063433,117,
61450,SBIN0063432,117,
61451,SBIN0063431,117,
61452,SBIN0063430,117,
61453,SBIN0063429,117,
61454,SBIN0063428,117,
61455,SBIN0063427,117,
61456,SBIN0063426,117,
61457,SBIN0063425,117,
61458,SBIN0063424,117,
61459,SBIN0063423,117,
61460,SBIN0063422,117,
61461,SBIN0063421,117,
61462,SBIN0063420,117,
61463,SBIN0063419,117,
61464,SBIN0063418,117,
61465,SBIN0063417,117,
61466,SBIN0063416,117,
61467,SBIN0063415,117,
61468,SBIN0063414,117,
61469,SBIN0063413,117,
61470,SBIN0063412,117,
61471,SBIN0063411,117,
61472,SBIN0063410,117,
61473,SBIN0063409,117,
61474,SBIN0063408,117,
61475,SBIN0063407,117,
61476,SBIN0063406,117,
61477,SBIN0063405,117,
61478,SBIN0063404,117,
61479,SBIN0063403,117,
61480,SBIN0063402,117,
61481,SBIN0063401,117,
61482,SBIN0063400,117,
61483,SBIN0063399,117,
61484,SBIN0063398,117,
61485,SBIN0063397,117,
61486,SBIN0063396,117,
61487,SBIN0063395,117,
61488,SBIN0063394,117,
61489,SBIN0063393,117,
61490,SBIN0063392,117,
61491,SBIN0063391,117,
61492,SBIN0063390,117,
61493,SBIN0063389,117,
61494,SBIN0063388,117,
61495,SBIN0063387,117,
61496,SBIN0063386,117,
61497,SBIN0063385,117,
61498,SBIN0063384,117,
61499,SBIN0063383,117,
61500,SBIN0063382,117,
61501,SBIN0063381,117,
61502,SBIN0063380,117,
61503,SBIN0063379,117,
61504,SBIN0063378,117,
61505,SBIN0063377,117,
61506,SBIN0063376,117,
61507,SBIN0063375,117,
61508,SBIN0063374,117,
61509,SBIN0063373,117,
61510,SBIN0063372,117,
61511,SBIN0063371,117,
61512,SBIN0063370,117,
61513,SBIN0063369,117,
61514,SBIN0063368,117,
61515,SBIN0063367,117,
61516,SBIN0063366,117,
61517,SBIN0063365,117,
61518,SBIN0063364,117,
61519,SBIN0063363,117,
61520,SBIN0063362,117,
61521,SBIN0063361,117,
61522,SBIN0063360,117,
61523,SBIN0063358,117,
61524,SBIN0063357,117,
61525,SBIN0063356,117,
61526,SBIN0063355,117,
61527,SBIN0063354,117,
61528,SBIN0063353,117,
61529,SBIN0063352,117,
61530,SBIN0063351,117,
61531,SBIN0063350,117,
61532,SBIN0063349,117,
61533,SBIN0063348,117,
61534,SBIN0063347,117,
61535,SBIN0063346,117,
61536,SBIN0063345,117,
61537,SBIN0063344,117,
61538,SBIN0063343,117,
61539,SBIN0063342,117,
61540,SBIN0063341,117,
61541,SBIN0063340,117,
61542,SBIN0063313,117,
61543,SBIN0063312,117,
61544,SBIN0063311,117,
61545,SBIN0063310,117,
61546,SBIN0063309,117,
61547,SBIN0063308,117,
61548,SBIN0063307,117,
61549,SBIN0063306,117,
61550,SBIN0063305,117,
61551,SBIN0063304,117,
61552,SBIN0063303,117,
61553,SBIN0063302,117,
61554,SBIN0063301,117,
61555,SBIN0063300,117,
61556,SBIN0063298,117,
61557,SBIN0063297,117,
61558,SBIN0063296,117,
61559,SBIN0063295,117,
61560,SBIN0063294,117,
61561,SBIN0063293,117,
61562,SBIN0063292,117,
61563,SBIN0063291,117,
61564,SBIN0063289,117,
61565,SBIN0063286,117,
61566,SBIN0063285,117,
61567,SBIN0063284,117,
61568,SBIN0063283,117,
61569,SBIN0063282,117,
61570,SBIN0063281,117,
61571,SBIN0063280,117,
61572,SBIN0063279,117,
61573,SBIN0063278,117,
61574,SBIN0063277,117,
61575,SBIN0063276,117,
61576,SBIN0063275,117,
61577,SBIN0063274,117,
61578,SBIN0063273,117,
61579,SBIN0063272,117,
61580,SBIN0063271,117,
61581,SBIN0063270,117,
61582,SBIN0063269,117,
61583,SBIN0063267,117,
61584,SBIN0063266,117,
61585,SBIN0063265,117,
61586,SBIN0063264,117,
61587,SBIN0063263,117,
61588,SBIN0063262,117,
61589,SBIN0063261,117,
61590,SBIN0063260,117,
61591,SBIN0063259,117,
61592,SBIN0063258,117,
61593,SBIN0063257,117,
61594,SBIN0063256,117,
61595,SBIN0063254,117,
61596,SBIN0063253,117,
61597,SBIN0063252,117,
61598,SBIN0063251,117,
61599,SBIN0063250,117,
61600,SBIN0063249,117,
61601,SBIN0063248,117,
61602,SBIN0063246,117,
61603,SBIN0063245,117,
61604,SBIN0063244,117,
61605,SBIN0063243,117,
61606,SBIN0063242,117,
61607,SBIN0063241,117,
61608,SBIN0063239,117,
61609,SBIN0063238,117,
61610,SBIN0063237,117,
61611,SBIN0063236,117,
61612,SBIN0063235,117,
61613,SBIN0063234,117,
61614,SBIN0063233,117,
61615,SBIN0063232,117,
61616,SBIN0063229,117,
61617,SBIN0063228,117,
61618,SBIN0063227,117,
61619,SBIN0063226,117,
61620,SBIN0063225,117,
61621,SBIN0063224,117,
61622,SBIN0063220,117,
61623,SBIN0063219,117,
61624,SBIN0063218,117,
61625,SBIN0063216,117,
61626,SBIN0063215,117,
61627,SBIN0063214,117,
61628,SBIN0063213,117,
61629,SBIN0063212,117,
61630,SBIN0063210,117,
61631,SBIN0063209,117,
61632,SBIN0063208,117,
61633,SBIN0063207,117,
61634,SBIN0063206,117,
61635,SBIN0063205,117,
61636,SBIN0063204,117,
61637,SBIN0063203,117,
61638,SBIN0063202,117,
61639,SBIN0063201,117,
61640,SBIN0063200,117,
61641,SBIN0063199,117,
61642,SBIN0063198,117,
61643,SBIN0063197,117,
61644,SBIN0063196,117,
61645,SBIN0063195,117,
61646,SBIN0063194,117,
61647,SBIN0063193,117,
61648,SBIN0063192,117,
61649,SBIN0063191,117,
61650,SBIN0063190,117,
61651,SBIN0063189,117,
61652,SBIN0063188,117,
61653,SBIN0063187,117,
61654,SBIN0063186,117,
61655,SBIN0063185,117,
61656,SBIN0063184,117,
61657,SBIN0063183,117,
61658,SBIN0063182,117,
61659,SBIN0063181,117,
61660,SBIN0063180,117,
61661,SBIN0063179,117,
61662,SBIN0063178,117,
61663,SBIN0063177,117,
61664,SBIN0063176,117,
61665,SBIN0063175,117,
61666,SBIN0063174,117,
61667,SBIN0063173,117,
61668,SBIN0063172,117,
61669,SBIN0063171,117,
61670,SBIN0063170,117,
61671,SBIN0063169,117,
61672,SBIN0063168,117,
61673,SBIN0063167,117,
61674,SBIN0063166,117,
61675,SBIN0063165,117,
61676,SBIN0063164,117,
61677,SBIN0063163,117,
61678,SBIN0063162,117,
61679,SBIN0063161,117,
61680,SBIN0063160,117,
61681,SBIN0063159,117,
61682,SBIN0063158,117,
61683,SBIN0063157,117,
61684,SBIN0063156,117,
61685,SBIN0063155,117,
61686,SBIN0063154,117,
61687,SBIN0063153,117,
61688,SBIN0063152,117,
61689,SBIN0063151,117,
61690,SBIN0063150,117,
61691,SBIN0063149,117,
61692,SBIN0063148,117,
61693,SBIN0063147,117,
61694,SBIN0063146,117,
61695,SBIN0063145,117,
61696,SBIN0063144,117,
61697,SBIN0063143,117,
61698,SBIN0063142,117,
61699,SBIN0063141,117,
61700,SBIN0063140,117,
61701,SBIN0063139,117,
61702,SBIN0063138,117,
61703,SBIN0063137,117,
61704,SBIN0063136,117,
61705,SBIN0063135,117,
61706,SBIN0063134,117,
61707,SBIN0063133,117,
61708,SBIN0063132,117,
61709,SBIN0063131,117,
61710,SBIN0063130,117,
61711,SBIN0063129,117,
61712,SBIN0063128,117,
61713,SBIN0063127,117,
61714,SBIN0063126,117,
61715,SBIN0063125,117,
61716,SBIN0063124,117,
61717,SBIN0063123,117,
61718,SBIN0063122,117,
61719,SBIN0063121,117,
61720,SBIN0063120,117,
61721,SBIN0063119,117,
61722,SBIN0063118,117,
61723,SBIN0063117,117,
61724,SBIN0063116,117,
61725,SBIN0063115,117,
61726,SBIN0063114,117,
61727,SBIN0063113,117,
61728,SBIN0063112,117,
61729,SBIN0063111,117,
61730,SBIN0063110,117,
61731,SBIN0063109,117,
61732,SBIN0063108,117,
61733,SBIN0063107,117,
61734,SBIN0063106,117,
61735,SBIN0063105,117,
61736,SBIN0063104,117,
61737,SBIN0063102,117,
61738,SBIN0063101,117,
61739,SBIN0063100,117,
61740,SBIN0063099,117,
61741,SBIN0063098,117,
61742,SBIN0063097,117,
61743,SBIN0063096,117,
61744,SBIN0063095,117,
61745,SBIN0063094,117,
61746,SBIN0063093,117,
61747,SBIN0063092,117,
61748,SBIN0063091,117,
61749,SBIN0063090,117,
61750,SBIN0063089,117,
61751,SBIN0063088,117,
61752,SBIN0063087,117,
61753,SBIN0063086,117,
61754,SBIN0063085,117,
61755,SBIN0063083,117,
61756,SBIN0063082,117,
61757,SBIN0063081,117,
61758,SBIN0063080,117,
61759,SBIN0063079,117,
61760,SBIN0063078,117,
61761,SBIN0063077,117,
61762,SBIN0063076,117,
61763,SBIN0063075,117,
61764,SBIN0063074,117,
61765,SBIN0063073,117,
61766,SBIN0063072,117,
61767,SBIN0063071,117,
61768,SBIN0063070,117,
61769,SBIN0063068,117,
61770,SBIN0063067,117,
61771,SBIN0063066,117,
61772,SBIN0063065,117,
61773,SBIN0063064,117,
61774,SBIN0063063,117,
61775,SBIN0063062,117,
61776,SBIN0063061,117,
61777,SBIN0063060,117,
61778,SBIN0063059,117,
61779,SBIN0063058,117,
61780,SBIN0063057,117,
61781,SBIN0063056,117,
61782,SBIN0063055,117,
61783,SBIN0063054,117,
61784,SBIN0063053,117,
61785,SBIN0063052,117,
61786,SBIN0063051,117,
61787,SBIN0063050,117,
61788,SBIN0063049,117,
61789,SBIN0063048,117,
61790,SBIN0063047,117,
61791,SBIN0063046,117,
61792,SBIN0063045,117,
61793,SBIN0063044,117,
61794,SBIN0063043,117,
61795,SBIN0063042,117,
61796,SBIN0063041,117,
61797,SBIN0063040,117,
61798,SBIN0063039,117,
61799,SBIN0063037,117,
61800,SBIN0063036,117,
61801,SBIN0063035,117,
61802,SBIN0063034,117,
61803,SBIN0063033,117,
61804,SBIN0063032,117,
61805,SBIN0063031,117,
61806,SBIN0063030,117,
61807,SBIN0063029,117,
61808,SBIN0063028,117,
61809,SBIN0063027,117,
61810,SBIN0063026,117,
61811,SBIN0063025,117,
61812,SBIN0063024,117,
61813,SBIN0063023,117,
61814,SBIN0063022,117,
61815,SBIN0063021,117,
61816,SBIN0063020,117,
61817,SBIN0063019,117,
61818,SBIN0063018,117,
61819,SBIN0063017,117,
61820,SBIN0063016,117,
61821,SBIN0063015,117,
61822,SBIN0063014,117,
61823,SBIN0063013,117,
61824,SBIN0063012,117,
61825,SBIN0063011,117,
61826,SBIN0063010,117,
61827,SBIN0063009,117,
61828,SBIN0063008,117,
61829,SBIN0063007,117,
61830,SBIN0063006,117,
61831,SBIN0063005,117,
61832,SBIN0063004,117,
61833,SBIN0063003,117,
61834,SBIN0063002,117,
61835,SBIN0063001,117,
61836,SBIN0063000,117,
61837,SBIN0062999,117,
61838,SBIN0062998,117,
61839,SBIN0062997,117,
61840,SBIN0062996,117,
61841,SBIN0062995,117,
61842,SBIN0062994,117,
61843,SBIN0062993,117,
61844,SBIN0062992,117,
61845,SBIN0062991,117,
61846,SBIN0062990,117,
61847,SBIN0062989,117,
61848,SBIN0062988,117,
61849,SBIN0062987,117,
61850,SBIN0062986,117,
61851,SBIN0062985,117,
61852,SBIN0062984,117,
61853,SBIN0062983,117,
61854,SBIN0062982,117,
61855,SBIN0062981,117,
61856,SBIN0062980,117,
61857,SBIN0062979,117,
61858,SBIN0062978,117,
61859,SBIN0062977,117,
61860,SBIN0062976,117,
61861,SBIN0062975,117,
61862,SBIN0062974,117,
61863,SBIN0062973,117,
61864,SBIN0062972,117,
61865,SBIN0062971,117,
61866,SBIN0062970,117,
61867,SBIN0062969,117,
61868,SBIN0062968,117,
61869,SBIN0062967,117,
61870,SBIN0062966,117,
61871,SBIN0062965,117,
61872,SBIN0062964,117,
61873,SBIN0062963,117,
61874,SBIN0062962,117,
61875,SBIN0062961,117,
61876,SBIN0062960,117,
61877,SBIN0062959,117,
61878,SBIN0062958,117,
61879,SBIN0062957,117,
61880,SBIN0062956,117,
61881,SBIN0062955,117,
61882,SBIN0062954,117,
61883,SBIN0062953,117,
61884,SBIN0062952,117,
61885,SBIN0062951,117,
61886,SBIN0062950,117,
61887,SBIN0062949,117,
61888,SBIN0062948,117,
61889,SBIN0062947,117,
61890,SBIN0062946,117,
61891,SBIN0062945,117,
61892,SBIN0062944,117,
61893,SBIN0062938,117,
61894,SBIN0062937,117,
61895,SBIN0062936,117,
61896,SBIN0062935,117,
61897,SBIN0062934,117,
61898,SBIN0062933,117,
61899,SBIN0062932,117,
61900,SBIN0062931,117,
61901,SBIN0062930,117,
61902,SBIN0062929,117,
61903,SBIN0062928,117,
61904,SBIN0062927,117,
61905,SBIN0062926,117,
61906,SBIN0062925,117,
61907,SBIN0062924,117,
61908,SBIN0062923,117,
61909,SBIN0062922,117,
61910,SBIN0062921,117,
61911,SBIN0062920,117,
61912,SBIN0062919,117,
61913,SBIN0062918,117,
61914,SBIN0062917,117,
61915,SBIN0062916,117,
61916,SBIN0062915,117,
61917,SBIN0062914,117,
61918,SBIN0062913,117,
61919,SBIN0062912,117,
61920,SBIN0062911,117,
61921,SBIN0062910,117,
61922,SBIN0062909,117,
61923,SBIN0062908,117,
61924,SBIN0062907,117,
61925,SBIN0062906,117,
61926,SBIN0062905,117,
61927,SBIN0062904,117,
61928,SBIN0062903,117,
61929,SBIN0062902,117,
61930,SBIN0062901,117,
61931,SBIN0062900,117,
61932,SBIN0062899,117,
61933,SBIN0062898,117,
61934,SBIN0062897,117,
61935,SBIN0062896,117,
61936,SBIN0062895,117,
61937,SBIN0062894,117,
61938,SBIN0062893,117,
61939,SBIN0062892,117,
61940,SBIN0062891,117,
61941,SBIN0062890,117,
61942,SBIN0062889,117,
61943,SBIN0062888,117,
61944,SBIN0062887,117,
61945,SBIN0062886,117,
61946,SBIN0062885,117,
61947,SBIN0062884,117,
61948,SBIN0062883,117,
61949,SBIN0062882,117,
61950,SBIN0062881,117,
61951,SBIN0062880,117,
61952,SBIN0062879,117,
61953,SBIN0062878,117,
61954,SBIN0062877,117,
61955,SBIN0062876,117,
61956,SBIN0062875,117,
61957,SBIN0062874,117,
61958,SBIN0062873,117,
61959,SBIN0062872,117,
61960,SBIN0062871,117,
61961,SBIN0062870,117,
61962,SBIN0062869,117,
61963,SBIN0062868,117,
61964,SBIN0062867,117,
61965,SBIN0062866,117,
61966,SBIN0062865,117,
61967,SBIN0062864,117,
61968,SBIN0062863,117,
61969,SBIN0062862,117,
61970,SBIN0062861,117,
61971,SBIN0062860,117,
61972,SBIN0062859,117,
61973,SBIN0062858,117,
61974,SBIN0062857,117,
61975,SBIN0062856,117,
61976,SBIN0062855,117,
61977,SBIN0062854,117,
61978,SBIN0062853,117,
61979,SBIN0062852,117,
61980,SBIN0062851,117,
61981,SBIN0062850,117,
61982,SBIN0062849,117,
61983,SBIN0062848,117,
61984,SBIN0062847,117,
61985,SBIN0062846,117,
61986,SBIN0062845,117,
61987,SBIN0062844,117,
61988,SBIN0062843,117,
61989,SBIN0062842,117,
61990,SBIN0062841,117,
61991,SBIN0062840,117,
61992,SBIN0062839,117,
61993,SBIN0062838,117,
61994,SBIN0062837,117,
61995,SBIN0062836,117,
61996,SBIN0062835,117,
61997,SBIN0062834,117,
61998,SBIN0062833,117,
61999,SBIN0062832,117,
62000,SBIN0062831,117,
62001,SBIN0062830,117,
62002,SBIN0062829,117,
62003,SBIN0062828,117,
62004,SBIN0062827,117,
62005,SBIN0062826,117,
62006,SBIN0062825,117,
62007,SBIN0062824,117,
62008,SBIN0062823,117,
62009,SBIN0062822,117,
62010,SBIN0062821,117,
62011,SBIN0062820,117,
62012,SBIN0062819,117,
62013,SBIN0062818,117,
62014,SBIN0062817,117,
62015,SBIN0062816,117,
62016,SBIN0062815,117,
62017,SBIN0062814,117,
62018,SBIN0062813,117,
62019,SBIN0062812,117,
62020,SBIN0062811,117,
62021,SBIN0062810,117,
62022,SBIN0062809,117,
62023,SBIN0062808,117,
62024,SBIN0062807,117,
62025,SBIN0062806,117,
62026,SBIN0062805,117,
62027,SBIN0062804,117,
62028,SBIN0062803,117,
62029,SBIN0062802,117,
62030,SBIN0062801,117,
62031,SBIN0062800,117,
62032,SBIN0062799,117,
62033,SBIN0062798,117,
62034,SBIN0062797,117,
62035,SBIN0062796,117,
62036,SBIN0062795,117,
62037,SBIN0062794,117,
62038,SBIN0062793,117,
62039,SBIN0062792,117,
62040,SBIN0062791,117,
62041,SBIN0062790,117,
62042,SBIN0062789,117,
62043,SBIN0062788,117,
62044,SBIN0062787,117,
62045,SBIN0062786,117,
62046,SBIN0062785,117,
62047,SBIN0062784,117,
62048,SBIN0062783,117,
62049,SBIN0062782,117,
62050,SBIN0062781,117,
62051,SBIN0062780,117,
62052,SBIN0062779,117,
62053,SBIN0062778,117,
62054,SBIN0062777,117,
62055,SBIN0062776,117,
62056,SBIN0062775,117,
62057,SBIN0062774,117,
62058,SBIN0062773,117,
62059,SBIN0062772,117,
62060,SBIN0062771,117,
62061,SBIN0062770,117,
62062,SBIN0062769,117,
62063,SBIN0062768,117,
62064,SBIN0062767,117,
62065,SBIN0062766,117,
62066,SBIN0062765,117,
62067,SBIN0062764,117,
62068,SBIN0062763,117,
62069,SBIN0062762,117,
62070,SBIN0062761,117,
62071,SBIN0062760,117,
62072,SBIN0062759,117,
62073,SBIN0062758,117,
62074,SBIN0062757,117,
62075,SBIN0062756,117,
62076,SBIN0062755,117,
62077,SBIN0062754,117,
62078,SBIN0062753,117,
62079,SBIN0062752,117,
62080,SBIN0062751,117,
62081,SBIN0062750,117,
62082,SBIN0062749,117,
62083,SBIN0062748,117,
62084,SBIN0062747,117,
62085,SBIN0062746,117,
62086,SBIN0062745,117,
62087,SBIN0062744,117,
62088,SBIN0062743,117,
62089,SBIN0062742,117,
62090,SBIN0062741,117,
62091,SBIN0062740,117,
62092,SBIN0062739,117,
62093,SBIN0062738,117,
62094,SBIN0062737,117,
62095,SBIN0062736,117,
62096,SBIN0062735,117,
62097,SBIN0062734,117,
62098,SBIN0062733,117,
62099,SBIN0062732,117,
62100,SBIN0062731,117,
62101,SBIN0062730,117,
62102,SBIN0062729,117,
62103,SBIN0062728,117,
62104,SBIN0062727,117,
62105,SBIN0062726,117,
62106,SBIN0062725,117,
62107,SBIN0062724,117,
62108,SBIN0062723,117,
62109,SBIN0062722,117,
62110,SBIN0062721,117,
62111,SBIN0062720,117,
62112,SBIN0062719,117,
62113,SBIN0062718,117,
62114,SBIN0062717,117,
62115,SBIN0062716,117,
62116,SBIN0062715,117,
62117,SBIN0062714,117,
62118,SBIN0062713,117,
62119,SBIN0062712,117,
62120,SBIN0062711,117,
62121,SBIN0062710,117,
62122,SBIN0062709,117,
62123,SBIN0062708,117,
62124,SBIN0062707,117,
62125,SBIN0062706,117,
62126,SBIN0062705,117,
62127,SBIN0062704,117,
62128,SBIN0062703,117,
62129,SBIN0062702,117,
62130,SBIN0062701,117,
62131,SBIN0062700,117,
62132,SBIN0062699,117,
62133,SBIN0062698,117,
62134,SBIN0062697,117,
62135,SBIN0062696,117,
62136,SBIN0062695,117,
62137,SBIN0062694,117,
62138,SBIN0062693,117,
62139,SBIN0062692,117,
62140,SBIN0062691,117,
62141,SBIN0062690,117,
62142,SBIN0062689,117,
62143,SBIN0062688,117,
62144,SBIN0062687,117,
62145,SBIN0062686,117,
62146,SBIN0062685,117,
62147,SBIN0062684,117,
62148,SBIN0062683,117,
62149,SBIN0062682,117,
62150,SBIN0062681,117,
62151,SBIN0062680,117,
62152,SBIN0062679,117,
62153,SBIN0062678,117,
62154,SBIN0062677,117,
62155,SBIN0062676,117,
62156,SBIN0062675,117,
62157,SBIN0062674,117,
62158,SBIN0062673,117,
62159,SBIN0062672,117,
62160,SBIN0062671,117,
62161,SBIN0062670,117,
62162,SBIN0062669,117,
62163,SBIN0062668,117,
62164,SBIN0062667,117,
62165,SBIN0062666,117,
62166,SBIN0062665,117,
62167,SBIN0062664,117,
62168,SBIN0062663,117,
62169,SBIN0062662,117,
62170,SBIN0062661,117,
62171,SBIN0062660,117,
62172,SBIN0062659,117,
62173,SBIN0062658,117,
62174,SBIN0062657,117,
62175,SBIN0062656,117,
62176,SBIN0062655,117,
62177,SBIN0062654,117,
62178,SBIN0062653,117,
62179,SBIN0062652,117,
62180,SBIN0062651,117,
62181,SBIN0062650,117,
62182,SBIN0062649,117,
62183,SBIN0062648,117,
62184,SBIN0062647,117,
62185,SBIN0062646,117,
62186,SBIN0062645,117,
62187,SBIN0062644,117,
62188,SBIN0062643,117,
62189,SBIN0062642,117,
62190,SBIN0062641,117,
62191,SBIN0062640,117,
62192,SBIN0062639,117,
62193,SBIN0062638,117,
62194,SBIN0062637,117,
62195,SBIN0062636,117,
62196,SBIN0062635,117,
62197,SBIN0062634,117,
62198,SBIN0062633,117,
62199,SBIN0062632,117,
62200,SBIN0062631,117,
62201,SBIN0062630,117,
62202,SBIN0062629,117,
62203,SBIN0062628,117,
62204,SBIN0062627,117,
62205,SBIN0062626,117,
62206,SBIN0062625,117,
62207,SBIN0062624,117,
62208,SBIN0062623,117,
62209,SBIN0062622,117,
62210,SBIN0062621,117,
62211,SBIN0062620,117,
62212,SBIN0062619,117,
62213,SBIN0062618,117,
62214,SBIN0062617,117,
62215,SBIN0062616,117,
62216,SBIN0062615,117,
62217,SBIN0062614,117,
62218,SBIN0062613,117,
62219,SBIN0062612,117,
62220,SBIN0062611,117,
62221,SBIN0062610,117,
62222,SBIN0062609,117,
62223,SBIN0062608,117,
62224,SBIN0062607,117,
62225,SBIN0062606,117,
62226,SBIN0062605,117,
62227,SBIN0062604,117,
62228,SBIN0062603,117,
62229,SBIN0062602,117,
62230,SBIN0062601,117,
62231,SBIN0062600,117,
62232,SBIN0062599,117,
62233,SBIN0062598,117,
62234,SBIN0062597,117,
62235,SBIN0062596,117,
62236,SBIN0062595,117,
62237,SBIN0062594,117,
62238,SBIN0062593,117,
62239,SBIN0062592,117,
62240,SBIN0062591,117,
62241,SBIN0062590,117,
62242,SBIN0062589,117,
